# Logfile created on 2026-08-08 22:49:56 +0200 by logger.rb/v1.5.3
2026-08-08 22:49:56 +0200: Memory Usage (454404K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/flow/runs/RUN_2026-08-08_22-27-58/final/klayout_gds/spi_slave.klayout.gds
2026-08-08 22:49:56 +0200: Memory Usage (454404K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:49:56 +0200: Memory Usage (455720K) : Loading database to memory is complete.
2026-08-08 22:49:56 +0200: Memory Usage (455720K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc_noring/spi_slave.klayout_spi_slave_topmetal2.lyrdb
2026-08-08 22:49:56 +0200: Memory Usage (455720K) : Evaluate switches.
2026-08-08 22:49:56 +0200: Memory Usage (455720K) : tables selected: topmetal2
2026-08-08 22:49:56 +0200: Memory Usage (455720K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:49:56 +0200: Memory Usage (455720K) : deep mode is enabled.
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : nldb_drw has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : digibnd_drw has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : via1_drw has 2532 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_drw has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_pin has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_mask has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_filler has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_nofill has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_slit has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_text has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_opc has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_noqrc has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_res has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_iprobe has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backmetal1_diffprb has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : backpassiv_drw has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : res_drw has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : sram_drw has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : trans_drw has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : ind_drw has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : ind_pin has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : ind_text has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : salblock_drw has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : via2_drw has 2276 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_drw has 3581 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_pin has 11 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_mask has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_filler has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_nofill has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_slit has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_text has 11 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_opc has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_noqrc has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_res has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_iprobe has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : metal3_diffprb has 0 polygons
2026-08-08 22:49:57 +0200: Memory Usage (458564K) : nwell_drw has 1666 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : nwell_pin has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : nbulay_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : nbulay_pin has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : nbulay_block has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : emwind_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : emwind_opc has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : deepco_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : deepco_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : mim_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : edgeseal_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : edgeseal_bound has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : substrate_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : substrate_text has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : dfpad_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : dfpad_pillar has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : dfpad_sbump has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : thickgateox_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : pldb_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : pwell_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : pwell_pin has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : pwell_block has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : ic_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : via3_drw has 512 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_drw has 385 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_pin has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_mask has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_filler has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_nofill has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_slit has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_text has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_opc has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_noqrc has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_res has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_iprobe has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal4_diffprb has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : heattrans_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : heatres_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : pempoly_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : fbe_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : empoly_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : ldmos_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : pbiwind_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : digisub_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : nodrc_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : text_drw has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : via4_drw has 410 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_drw has 268 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_pin has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_mask has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_filler has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_nofill has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_slit has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_text has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_opc has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_noqrc has 0 polygons
2026-08-08 22:49:58 +0200: Memory Usage (458564K) : metal5_res has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : metal5_iprobe has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : metal5_diffprb has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : radhard_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : memcap_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : varicap_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : flash_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : intbondvia_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : intbondmet_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : devbondvia_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : devbondmet_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : devtrench_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : redist_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphbot_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphtop_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : antvia1_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : antmetal2_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphcont_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : siwg_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : siwg_filler has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : siwg_nofill has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : sigrating_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : singrating_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphpas_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : emwind3_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : emwihv3_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : redbulay_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : smos_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphpad_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : polimide_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : polimide_pin has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_pin has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_esd has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_diode has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_tsv has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_iprobe has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_diffprb has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_pillar has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_sbump has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_otp has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_pdiode has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_mom has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : recog_pcm has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : colopen_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmetal1_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmetal1_filler has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmetal1_nofill has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmetal1_slit has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmetal1_opc has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmet1l_drw has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmet1l_filler has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmet1l_nofill has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmet1l_slit has 0 polygons
2026-08-08 22:49:59 +0200: Memory Usage (458564K) : graphmet1l_opc has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : extblock_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : nldd_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : pldd_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : next_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : pext_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : nexthv_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : pexthv_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : graphgate_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : sinwg_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : sinwg_filler has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : sinwg_nofill has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : mempad_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topvia1_drw has 156 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_drw has 94 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_pin has 4 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_mask has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_filler has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_nofill has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_slit has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_text has 2 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_noqrc has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_res has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_iprobe has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal1_diffprb has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : inldpwl_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : polyres_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : polyres_pin has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : vmim_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : nbulaycut_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : antmetal1_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topvia2_drw has 8 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_drw has 16 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_pin has 4 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_mask has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_filler has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_nofill has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_slit has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_text has 2 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_noqrc has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_res has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_iprobe has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : topmetal2_diffprb has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : snsring_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : sensor_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : snsarms_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : snscmosvia_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : colwind_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : flm_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : hafniumox_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : memvia_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : thinfilmres_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : rfmem_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : norcx_drw has 0 polygons
2026-08-08 22:50:00 +0200: Memory Usage (458564K) : norcx_m2m3 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m2m4 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m2m5 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m2tm1 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m2tm2 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m3m4 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m3m5 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m3tm1 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m3tm2 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m4m5 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m4tm1 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m4tm2 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m5tm1 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m5tm2 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_tm1tm2 has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m1sub has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m2sub has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m3sub has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m4sub has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_m5sub has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_tm1sub has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : norcx_tm2sub has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : snsbotvia_drw has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : snstopvia_drw has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : deepvia_drw has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : fgetch_drw has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : ctrgat_drw has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : fgimp_drw has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : emwihv_drw has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : lbe_drw has 0 polygons
2026-08-08 22:50:01 +0200: Memory Usage (458564K) : alcustop_drw has 0 polygons
