# Logfile created on 2026-08-08 22:50:28 +0200 by logger.rb/v1.5.3
2026-08-08 22:50:28 +0200: Memory Usage (454672K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/flow/runs/RUN_2026-08-08_22-27-58/final/klayout_gds/spi_slave.klayout.gds
2026-08-08 22:50:28 +0200: Memory Usage (454672K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : Loading database to memory is complete.
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc_noring/spi_slave.klayout_spi_slave_topmetal2filler.lyrdb
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : Evaluate switches.
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : tables selected: topmetal2filler
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : deep mode is enabled.
2026-08-08 22:50:29 +0200: Memory Usage (457560K) : activ_mask has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457560K) : activ_filler has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457560K) : activ_nofill has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457560K) : activ_opc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457560K) : activ_iopc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457688K) : activ_noqrc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457688K) : biwind_drw has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457688K) : biwind_opc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457816K) : pemwind_drw has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457816K) : gatpoly_drw has 8374 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : gatpoly_pin has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : gatpoly_filler has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : gatpoly_nofill has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : gatpoly_opc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : gatpoly_iopc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : gatpoly_noqrc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : cont_drw has 54393 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : cont_opc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : nsd_drw has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : nsd_block has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : metal1_drw has 15531 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : metal1_pin has 5535 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : metal1_mask has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : metal1_filler has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : metal1_nofill has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (457944K) : metal1_slit has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : metal1_text has 5454 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : metal1_opc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : metal1_noqrc has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : metal1_res has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : metal1_iprobe has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : metal1_diffprb has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : passiv_drw has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : passiv_pin has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : passiv_sbump has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458084K) : passiv_pillar has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458212K) : passiv_pdl has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458212K) : metal2_drw has 7663 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458340K) : metal2_pin has 19 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458340K) : metal2_mask has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458340K) : metal2_filler has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458340K) : metal2_nofill has 0 polygons
2026-08-08 22:50:29 +0200: Memory Usage (458340K) : metal2_slit has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : metal2_text has 19 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : metal2_opc has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : metal2_noqrc has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : metal2_res has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : metal2_iprobe has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : metal2_diffprb has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : baspoly_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : baspoly_pin has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : psd_drw has 3352 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : nldb_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : digibnd_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : via1_drw has 2532 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_pin has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_mask has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_filler has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_nofill has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_slit has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_text has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_opc has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_noqrc has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_res has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_iprobe has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458340K) : backmetal1_diffprb has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : backpassiv_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : res_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : sram_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : trans_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : ind_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : ind_pin has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : ind_text has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : salblock_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : via2_drw has 2276 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_drw has 3581 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_pin has 11 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_mask has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_filler has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_nofill has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_slit has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_text has 11 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_opc has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_noqrc has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_res has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_iprobe has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : metal3_diffprb has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : nwell_drw has 1666 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : nwell_pin has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : nbulay_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : nbulay_pin has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : nbulay_block has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : emwind_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : emwind_opc has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : deepco_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : deepco_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : mim_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : edgeseal_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : edgeseal_bound has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : substrate_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : substrate_text has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : dfpad_drw has 0 polygons
2026-08-08 22:50:30 +0200: Memory Usage (458468K) : dfpad_pillar has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : dfpad_sbump has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : thickgateox_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : pldb_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : pwell_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : pwell_pin has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : pwell_block has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : ic_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : via3_drw has 512 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_drw has 385 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_pin has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_mask has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_filler has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_nofill has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_slit has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_text has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_opc has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_noqrc has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_res has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_iprobe has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal4_diffprb has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : heattrans_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : heatres_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : pempoly_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : fbe_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : empoly_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : ldmos_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : pbiwind_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : digisub_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : nodrc_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : text_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : via4_drw has 410 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_drw has 268 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_pin has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_mask has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_filler has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_nofill has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_slit has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_text has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_opc has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_noqrc has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_res has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_iprobe has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : metal5_diffprb has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : radhard_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : memcap_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : varicap_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : flash_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : intbondvia_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : intbondmet_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : devbondvia_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : devbondmet_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : devtrench_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : redist_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : graphbot_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : graphtop_drw has 0 polygons
2026-08-08 22:50:31 +0200: Memory Usage (458652K) : antvia1_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : antmetal2_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphcont_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : siwg_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : siwg_filler has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : siwg_nofill has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : sigrating_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : singrating_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphpas_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : emwind3_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : emwihv3_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : redbulay_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : smos_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphpad_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : polimide_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : polimide_pin has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_pin has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_esd has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_diode has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_tsv has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_iprobe has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_diffprb has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_pillar has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_sbump has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_otp has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_pdiode has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_mom has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : recog_pcm has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : colopen_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmetal1_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmetal1_filler has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmetal1_nofill has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmetal1_slit has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmetal1_opc has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmet1l_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmet1l_filler has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmet1l_nofill has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmet1l_slit has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphmet1l_opc has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : extblock_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : nldd_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : pldd_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : next_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : pext_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : nexthv_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : pexthv_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : graphgate_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : sinwg_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : sinwg_filler has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : sinwg_nofill has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : mempad_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topvia1_drw has 156 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_drw has 94 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_pin has 4 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_mask has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_filler has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_nofill has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_slit has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_text has 2 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_noqrc has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_res has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_iprobe has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : topmetal1_diffprb has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : inldpwl_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : polyres_drw has 0 polygons
2026-08-08 22:50:32 +0200: Memory Usage (458652K) : polyres_pin has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : vmim_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : nbulaycut_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : antmetal1_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topvia2_drw has 8 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_drw has 16 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_pin has 4 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_mask has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_filler has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_nofill has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_slit has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_text has 2 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_noqrc has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_res has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_iprobe has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : topmetal2_diffprb has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : snsring_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : sensor_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : snsarms_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : snscmosvia_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : colwind_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : flm_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : hafniumox_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : memvia_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : thinfilmres_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : rfmem_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m2m3 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m2m4 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m2m5 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m2tm1 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m2tm2 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m3m4 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m3m5 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m3tm1 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m3tm2 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m4m5 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m4tm1 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m4tm2 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m5tm1 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m5tm2 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_tm1tm2 has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m1sub has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m2sub has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m3sub has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m4sub has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_m5sub has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_tm1sub has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : norcx_tm2sub has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : snsbotvia_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : snstopvia_drw has 0 polygons
2026-08-08 22:50:33 +0200: Memory Usage (458652K) : deepvia_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : fgetch_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : ctrgat_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : fgimp_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : emwihv_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : lbe_drw has 0 polygons
