# Logfile created on 2026-08-08 22:48:43 +0200 by logger.rb/v1.5.3
2026-08-08 22:48:43 +0200: Memory Usage (454596K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/flow/runs/RUN_2026-08-08_22-27-58/final/klayout_gds/spi_slave.klayout.gds
2026-08-08 22:48:43 +0200: Memory Usage (454596K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:48:43 +0200: Memory Usage (455928K) : Loading database to memory is complete.
2026-08-08 22:48:43 +0200: Memory Usage (455928K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc_noring/spi_slave.klayout_spi_slave_cont.lyrdb
2026-08-08 22:48:43 +0200: Memory Usage (456116K) : Evaluate switches.
2026-08-08 22:48:43 +0200: Memory Usage (456116K) : tables selected: cont
2026-08-08 22:48:43 +0200: Memory Usage (456116K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:48:43 +0200: Memory Usage (456116K) : deep mode is enabled.
2026-08-08 22:48:47 +0200: Memory Usage (459116K) : nometfiller_drw has 0 polygons
2026-08-08 22:48:47 +0200: Memory Usage (459116K) : prboundary_drw has 0 polygons
2026-08-08 22:48:47 +0200: Memory Usage (459116K) : exchange0_drw has 0 polygons
2026-08-08 22:48:47 +0200: Memory Usage (459116K) : exchange0_pin has 0 polygons
2026-08-08 22:48:47 +0200: Memory Usage (459116K) : exchange0_text has 0 polygons
2026-08-08 22:48:47 +0200: Memory Usage (459116K) : exchange1_drw has 0 polygons
2026-08-08 22:48:47 +0200: Memory Usage (459116K) : exchange1_pin has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange1_text has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange2_drw has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange2_pin has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange2_text has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange3_drw has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange3_pin has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange3_text has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange4_drw has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange4_pin has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : exchange4_text has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : isonwell_drw has 0 polygons
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : Total no. of polygons in the design is 120264
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-08-08 22:48:48 +0200: Memory Usage (459116K) : The following rules values were missing in tech json and default values were used:
2026-08-08 22:48:48 +0200: Memory Usage (459116K) :   - NW_f1_digibnd
2026-08-08 22:48:48 +0200: Memory Usage (459116K) :   - Cnt_c_digibnd
2026-08-08 22:48:48 +0200: Memory Usage (459116K) :   - Cnt_c_sram
2026-08-08 22:48:48 +0200: Memory Usage (459116K) :   - Sdiod_b
2026-08-08 22:48:48 +0200: Memory Usage (459116K) :   - Sdiod_c
2026-08-08 22:48:48 +0200: Memory Usage (460068K) : Total area of the design is 27848.17 um^2.
2026-08-08 22:48:48 +0200: Memory Usage (460068K) : The design dimensions are 157.78 µm * 176.5 µm.
2026-08-08 22:48:48 +0200: Memory Usage (460068K) : Starting general IHP-SG13G2 derivations.
2026-08-08 22:48:48 +0200: Memory Usage (460068K) : Starting Pwell derivations
2026-08-08 22:48:48 +0200: Memory Usage (463004K) : Starting n-Activ derivations
2026-08-08 22:48:48 +0200: Memory Usage (465020K) : Starting p-Activ derivations
2026-08-08 22:48:48 +0200: Memory Usage (466556K) : Starting nact FET derivations
2026-08-08 22:48:49 +0200: Memory Usage (468092K) : Starting cont/contbar general derivations
2026-08-08 22:48:50 +0200: Memory Usage (474748K) : Starting SVaricap general derivations
2026-08-08 22:48:50 +0200: Memory Usage (475388K) : Starting IHP-SG13G2 DRC rules.
2026-08-08 22:48:50 +0200: Memory Usage (475388K) : Starting 5.14. Cont table
2026-08-08 22:48:50 +0200: Memory Usage (475388K) : Executing rule Cnt.a
2026-08-08 22:48:51 +0200: Memory Usage (475516K) : Executing rule Cnt.b
2026-08-08 22:48:53 +0200: Memory Usage (476296K) : Executing rule Cnt.c
2026-08-08 22:48:54 +0200: Memory Usage (479624K) : Executing rule Cnt.c.digibnd
2026-08-08 22:48:54 +0200: Memory Usage (479624K) : Executing rule Cnt.c.SRAM
2026-08-08 22:48:54 +0200: Memory Usage (479624K) : Executing rule Cnt.d
2026-08-08 22:48:54 +0200: Memory Usage (480264K) : Executing rule Cnt.e
2026-08-08 22:48:55 +0200: Memory Usage (481032K) : Executing rule Cnt.g1
2026-08-08 22:48:56 +0200: Memory Usage (481544K) : Executing rule Cnt.g2
2026-08-08 22:48:58 +0200: Memory Usage (483464K) : KLayout DRC run for tables 'cont' completed in 14.8 seconds
